STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,3.99996,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,3.827374,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,3.783343,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,3.64706,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.9,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,4.181584,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,4.07841,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,3.63611,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,4.054348,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,3.679825,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,4.06061,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.714286,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.417233,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.229257,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.0,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.5,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.408433,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.721296,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.740867,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.769957,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.396078,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.6,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.72488,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,3.095094,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,3.04,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,3.083333,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,3.356061,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,3.4,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.3,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.38868,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.48,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.114545,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.485443,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.28571,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.7,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.440539,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.099684,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.554074,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.779756,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.625,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,4.1,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,3.984249,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
